NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
3,03-1472-24-PFSS-R,3,BIO-SCREEN DRUG TESTING CENTER,"2F ST AGATHA SQUARE POBLACION, GUIGUINTO CITY, BULACAN",GUIGUINTO/BULACAN,0943-848-1084,"ALOMESEN, AVELINO A.",bioscreen.dtc@gmail.com,bioscreen.dtc@gmail.com,,3,3,6,,,PASSED,Acceptable,SDTLPT-24-031334,A
3,03-XXXX-XX-XXXX-X,3,ABG SPECIALIST CLINIC & DIAGNOSTIC CENTER,"G-558 NATIONAL ROAD PALANGINAN, IBA CITY, ZAMBALES",IBA/ZAMBALES,0928-305-5081,"ONTOG, MARLENE S.",abg_laboratory@yahoo.com.ph,abg_laboratory@yahoo.com.ph,,5,3,8,,,PASSED,Acceptable,SDTLPT-24-031335,A
3,03-1464-24-PIBS-R,3,A.B.G. SPECIALIST CLINIC AND DIAGNOSTIC CENTER,"88C MASINLOC MALL, NORTH POBLACION, MASINLOC CITY, ZAMBALES",MASINLOC/ZAMBALES,0947-523-6680,"GONZALES, ALICE B.",abg_masinloc@yahoo.com,abg_masinloc@yahoo.com,,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-031336,HS
3,03-1666-24-PIBS-R,3,NORZAGARAY DIAGNOSTIC AND CLINICAL LABORATORY ,"2/F LCL BLDG. A PAYUMO ST. POBLACION , NORZAGARAY CITY",NORZAGARAY/BULACAN,0936-913-6424,"MERCADO, JENNIFER  D.",norzagaraydiagnostic@yahoo.com,norzagaraydiagnostic@yahoo.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031337,HS
3,03-1664-24-PIBS-R,3,JD DIAGNOSTIC & LABORATORY ,"UNIT 109-110, STA. MARIA TOWN CENTER, CORAZON DE JESUS ST., POBLACION, STA. MARIA CITY, BULACAN ", BULACAN ,0943-846-1019/ 0906-480-8873,"MERCADO, JENNIFER  D",jddiagnostic@yahoo.com,jddiagnostic@yahoo.com,,0,2,2,,,PASSED,Excellent,SDTLPT-24-031338,E
3,03-0352-24-PIBS-R,3,WESLEYAN UNIVERSITY PHILIPPINES- HOSPITAL,"TANDANG SORA ST., MABINI EXTENSION, CABANATUAN CITY, NUEVA ECIJA (GROUND FLOOR)",CABANATUAN/NUEVA ECIJA,0951-953-9848/ 0925-377-6626,"ROMAN, GONZALO B.",wesleyanhospital.bb@gmail.com,wesleyanhospital.bb@gmail.com,,0,2,2,,,PASSED,Excellent,SDTLPT-24-031339,E
3,03-XXXX-XX-XXXX-X,3,JBMA MEDICAL LABORATORY AND DIAGNOSTIC CLINIC INC.,"UNIT B21-B24, GGT CENTER 001, NATIONAL ROAD, POBLACION, PULILAN CITY, BULACAN",PULILAN/BULACAN,0927-672-2391,"ESPIRITU, JOSEPH R.",jbmalab.medtech@gmail.com,jbmalab.medtech@gmail.com,,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-031340,HS
3,03-0663-24-PIBS-R,3,MEDHUB LAB MULTISPECIALTY AND DIAGNOSTIC CLINIC-OLANGAPO,"UNIT 5 MEDHUB BLDG., 69 RIZAL AVE. BANICAIN, (INFRONT OF JAMES L. GORDON MEMORIAL HOSPITAL), OLONGAPO CITY, ZAMBALES",OLONGAPO/ZAMBALES,0917-525-2365,"ECLARIN, RICARDO E. ",medhubclinic@gmail.com,medhubclinic@gmail.com,,1,0,1,,,PASSED,Excellent,SDTLPT-24-031341,E
3,03-1467-24-PIBS-R,3,ANGELES MEDICAL CENTER,"641 RIZAL ST., LOURDES SUR, ANGELES CITY, PAMPANGA",ANGELES/PAMPANGA,0943-524-1532,"FLORES-PALACOL, IMELDA F.",laboratory@angelesmed.com,laboratory@angelesmed.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031342,HS
3,03-1829-24-PIBS-R,3,BIOCHECK MEDICAL AND DIAGNOSTIC CLINIC,"JRT BUILDING, M.H. DEL PILAR ST., LIGTASAN, TARLAC CITY",TARLAC,0966-871-4948,"MIRANDA, MICHELLE T.",biocheckmdc@gmail.com,biocheckmdc@gmail.com,,1,1,2,,,PASSED,Excellent,SDTLPT-24-031343,E
3,03-0463-24-PIBS-R,3,ST. NICOLAS DE TOLENTINO DIAGNOSTIC LABORATORY,"RUYEN ZARATE BLDG., JP. RIZAL ST., CUB CUB, CAPAS CITY, TARLAC",CAPAS/TARLAC,0968-880-0224,"GUTIERREZ, MARIA ANGELITA C.",stnicolaslab2016@gmail.com,stnicolaslab2016@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-031344,HS
3,03-1526-24-PIBS-R,3,ZMMG COOP HOSPITAL,"#14 BRILL ST. WEST BAJAC -BAJAC, OLONGAPO CITY, ZAMBALES",OLONGAPO/ZAMBALES,0929-769-0222/,"GARCIA, EMIL BRYAN ",zmmgcoop.laboratory@yahoo.com,zmmgcoop.laboratory@yahoo.com,,0,0,0,,,PASSED,Excellent,SDTLPT-24-031345,E
3,03-0004-24-PIBS-I,3,LABLIFE MEDICAL AND DIAGNOSTIC CENTER- CAMILING,"223 ROMULO HIGHWAY, BRGY. PALIMBO-CAAROSIPAN,CAMILING, TARLAC",CAMILING/TARLAC,0969-489-7305,"FERNANDEZ, NICK R.",lablife.camilingtarlac@gmail.com,lablife.camilingtarlac@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-031346,HS
3,03-1882-24-PIBS-I,3,LIFECHECK DIAGNOSTIC LABORATORY,"4390 UNIT 5 SANDICO ARCADE, MCARTHUR HIGHWAY, BALIBAGO, ANGELES CITY, PAMPANGA",ANGELES/PAMPANGA,0968-202-7952/ 0920-948-2425,"GALVAN, GIL BRYAN B",lifecheckdiagnostic2023@gmail.com,lifecheckdiagnostic2023@gmail.com,,1,1,2,,,PASSED,Excellent,SDTLPT-24-031347,E
3,03-1103-22-PIBS-R,3,HEALTH 1ST MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"385 ZONE II MALIWALO, TARLAC CITY",TARLAC,09178968558/(045)4910512/09173066160,"FERNANDEZ, NICK R.",health1stmedicalclinic@gmail.com,health1stmedicalclinic@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-031348,HS
3,03-0423-24-PFSS-R,3,JETT-NELLE DRUG TESTING LABORATORY ,"3RD FLOOR LANDBANK BLDG. BAYANIHAN, GAPAN CITY, NUEVA ECIJA",GAPAN/NUEVA ECIJA,09173294187 / 044-8061147 ,"REYES, EMEDITA L.",jlen_rmt01@yahoo.com,jlen_rmt01@yahoo.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031349,HS
3,03-XXXX-XX-XXXX-X,3,TALON GENERAL HOSPITAL,"23 F. TA•EDO STREET, POBLACION, TARLAC CITY",TARLAC,0917-514-8151/(045)9821400,"TALON, RAYMOND NOLASCO F.",tghlabdept@gmail.com,tghlabdept@gmail.com,,1,0,1,,,PASSED,Excellent,SDTLPT-24-031350,E
3,03-0400-24-PIBS-R,3,GRACE DIAGNOSTIC LABORATORY ,"26 DEL PILAR ST. MAHARLIKA HIGHWAY, STA. ROSA CITY, NUEVA ECIJA",ST ROSA/NUEVA ECIJA,0908-863-9321,"MACAPAGAL, JOHN DENNIS DG",gracebacal20123@gmail.com,gracebacal20123@gmail.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031351,HS
3,03-0235-23-PIBS-R,3,FLORIDABLANCA DOCTOR'S HOSPITAL INC.,"GROUND FLOOR, LABORATORY, FLORIDABLANCA CITY, PAMPANGA",FLORIDABLANCA/PAMPANGA,09976174212/  (045) 6265360 TO 61/ 09176775510,"REYES, CARMELA T",doc_elareyes@yahoo.com/ fdhilab@gmail.com,doc_elareyes@yahoo.com/ fdhilab@gmail.com,,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031352,HS
3,03-0492-24-GFSS-R,3,ARMOR DIVISION DRUG TESTING CENTER,"ARMOR DIVISION COMPOUND, CAMP ODONNELL, ARMOR C PAMBATO DIVISION , CAPAS CITY, TARLAC",CAPAS/TARLAC,0997-449-2282/ 0915-073-2888,"TALON, RAYMUND NOLASCO  F.",mikelangelosalazar@yahoo.com,mikelangelosalazar@yahoo.com,,3,5,8,,,PASSED,Acceptable,SDTLPT-24-031353,A
3,03-1362-24-PIBS-R,3,TESTA HEALTH MEDICAL AND DIAGNOSTIC CENTER,"ALEXANDRA BUILDING, TINIO ST. SAN VICENTE, GAPAN CITY",GAPAN/NUEVA ECIJA,09328778636/09175746328,"DELA CRUZ, MARY ANN V.",sheilamarieaglubat@yahoo.com,sheilamarieaglubat@yahoo.com,,0,0,0,,,PASSED,Excellent,SDTLPT-24-031354,E
3,03-0004-23-PIBS-R,3,BATOL-CANLAS DIAGNOSTIC CENTER,"LA VICTORIA PLACE, KAPARANGAN, ORANI CITY, BATAAN",ORANI/BATAAN,9475035548,"TEJADA, GERALD V.",bcdcorani@gmail.com,bcdcorani@gmail.com,,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031355,HS
3,03-XXXX-XX-XXXX-X,3,JHR MEDICAL AND DIAGNOSTIC CENTER,"195 QUEZON ST., POBLACION SUR, TALAVERA CITY, NUEVA ECIJA",TALAVERA/NUEVA ECIJA,09669866259/ 09189361754,"REYES-URSUA, ELIZABETH JEREMMIE L.",laboratoryreyes@gmail.com,laboratoryreyes@gmail.com,,3,3,6,,,PASSED,Acceptable,SDTLPT-24-031356,A
3,03-XXXX-XX-XXXX-X,3,LACEDA MEDICAL CLINIC,"BLDG 494 REMYFIELD COMPOUND CBD AREA SUBIC BAY FREEPORT ZONE, OLONGAPO CITY, ZAMBALES",OLONGAPO/ZAMBALES,09178375355/ (047) 250 2380,"LACEDA, JOSEPH B.",lacedamedical2012@yahoo.com/lacedamedicalclinic2018@gmail.com,lacedamedical2012@yahoo.com/lacedamedicalclinic2018@gmail.com,,0,2,2,,,PASSED,Excellent,SDTLPT-24-031357,E
3,03-1584-24-PIBS-R,3,LABFIRST DIAGNOSTIC CLINIC,"2/F AGATE BUILDING, 0290 L. GONZALES ST., IGULOT RD. BOCAUE",BOCAUE/BULACAN,0995-770-5713,"TOLENTINO, JANETTE S.",labfirstdiagnostic@gmail.com,labfirstdiagnostic@gmail.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031358,HS
3,03-1495-24-PIBS-R,3,MD MEDICAL LABORATORY,"POBLACION 1, JUNCTION (IN FRONT OF SEA OIL GASOLINE STATION, ORANGE BLDG., SECOND FLOOR), GERONA, TARLAC",GERONA/TARLAC,0967-133-5564,"BONIFACIO, MARIFE J.",marife_07@yahoo.com,marife_07@yahoo.com,,0,0,0,,,PASSED,Excellent,SDTLPT-24-031359,E
3,03-0653-24-PIBS-R,3,SAINT ZACHARIA CLINICAL LABORATORY,"SR8 BUILDING, MC ARTHUR HIGHWAY, MALIGAYA TARLAC CITY",TARLAC/TARLAC,09422811004/ ,"FERNANDEZ, NICK R.",st.zacharia.cl@gmail.com,st.zacharia.cl@gmail.com,,3,5,8,,,PASSED,Acceptable,SDTLPT-24-031360,A
3,03-1510-24-PIBS-I,3,MIGUEL LABORATORY AND DIAGNOSTIC CENTER,"464 CENTRO, PANIQUI, TARLAC",PANIQUI/TARLAC,0963-214-0339/0917-306-6160,"FERNANDEZ, NICK R.",mldcmiguel@gmail.com,mldcmiguel@gmail.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-031361,HS
3,03-1702-24-PIBS-R,3,BIOCARE LABORATORY ,"BL BLDG ARELLANO, ORION CITY, BATAAN (ACROSS SIDE 7/11) ",ORION/BATAAN,09189435108/ 0472371564,"CELESTINO, LUISITO  D.",biocarelaboratory@yahoo.com ,biocarelaboratory@yahoo.com ,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-031362,HS
3,03-XXXX-XX-XXXX-X,3,"MEDICUS DIAGNOSTIC CENTER SAN RAFAEL, BULACAN","UNIT 6, CASOBEY BLDG., GALAS MAASIM, SAN RAFAEL BULACAN",SAN RAFAEL/BULACAN,9754256808,"YABUT, VOLTAIRE  C.",medicussanrafael@gmail.com,medicussanrafael@gmail.com,,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-031363,HS
3,03-1505-24-PIBS-R,3,NUEVA ECIJA DOCTORS HOSPITAL INC,"BRGY. H. CONCEPCION MAHARLIKA HIGHWAY CABANATUAN CITY, NUEVA ECIJA ",CABANATUAN/NUEVA ECIJA,(044)9605504; 09175127031; 09178966818,"DELA ROSA, ROLAN R.",rrrtambo@yahoo.com,rrrtambo@yahoo.com,,3,5,8,,,PASSED,Acceptable,SDTLPT-24-031364,A
3,03-XXXX-XX-XXXX-X,3,HOLY TRINITY MEDICAL CENTER INC.,"06 ROAD PLAZANG LUMA, ARAYAT, PAMPANGA",ARAYAT/PAMPANGA,09283858581/09424277487,"CHUA, JOSEPHINE LO",labhtgh123@gmail.com,lab@holytrinitymedicalcenter.com.ph,,1,1,2,,,PASSED,Acceptable,SDTLPT-24-031365,A
3,03-1793-24-PIBS-R,3,HEALTHLINK TARLAC CORPORATION,"LOT 2A, LIP BLDG., LUISITA ACCESS ROAD, SAN MIGUEL, TARLAC CITY, TARLAC",TARLAC CITY/ TARLAC,09106416674/09173066160,"FERNANDEZ, NICK R.",dt.tarlac@toplabmd.com,dt.tarlac@toplabmd.com,,4,4,8,,,PASSED,Acceptable,SDTLPT-24-031366,A
3,03-1485-24-PIBS-R,3,HEALTHFIRST DIAGNOSTIC LABORATORY,"ZECHARIAH BLDG., BRGY. SINIPIT, BONGABON, NUEVA ECIJA",BONGABON/NUEVA ECIJA,09356228577/09173066160,"FERNANDEZ, NICK R.",healthfirst2688@gmail.com,konics76@yahoo.com,,2,2,4,,,PASSED,Acceptable,SDTLPT-24-031367,A
3,03-0668-23-PFSS-R,3,HI-PRECISION DIAGNOSTICS,"UNIT 101-103 G/F G.O.P. BLDG., COR. DO•A CONSOLACION ST., DOLORES, SAN FERNANDO, PAMPANGA",SAN FERNANDO / PAMPANGA,9338193863,"TAGAYUNA, PEDRITO YABOT",hpsf.lab@hi-precision.com.ph@gmail.com,hpsf.lab@hi-precision.com.ph@gmail.com,,3,2,5,,,PASSED,Acceptable,SDTLPT-24-031368,A
3,03-0497-24-PIBS-R,3,GREEN CARE DIAGNOSTIC LABORATORY,"#43 RIZAL ST., POBLACION 2 (ACROSS CONVERGE-GERONA), GERONA CITY, TARLAC",GERONA/TARLAC,9705227817,"FERNANDEZ, NICK R.",greencaredl.2021@gmail.com,greencaredl.2021@gmail.com,,2,0,2,,,PASSED,Acceptable,SDTLPT-24-031369,A
3,03-0434-24-PIBS-R,3,MEDISENSE LABORATORY CENTER INC.,"3RD FLOOR, GARCIA PLAZA BUILDING, MCARTHUR HIGHWAY, BRGY. DOLORES, SAN FERNANDO CITY, PAMPANGA",SAN FERNANDO/PAMPANGA,0915-899-7249/ 0917-885-2062,SUSANA P. QUIAOIT,mslpampanga.lab@gmail.com,mslpampanga.lab@gmail.com,,0,1,1,,,PASSED,Excellent,SDTLPT-24-031370,E
3,03-1857-23-PIBS-R,3,LONDON DRUG MART SUPER STORE CORP.,"AVE. OF THE PHILS. MALIGAYA, MARIVELES BATAAN",MARIVELES BATAAN,(047) 633-1665,LUISITO D. CELESTINO,london.acctg@gmail.com,london.acctg@gmail.com,,5,2,7,,,PASSED,Acceptable,SDTLPT-24-031371,A
6,05-XXXX-XX-XXXX-X,5,JHUNROSE DRUG TESTING CENTER,"14 BALINTAWAK STREET, ALBAY DISTRICT, LEGAZPI, ALBAY",LEGAZPI/ALBAY,09153517009/ (052) 7420291,"ABAN, EMMANUEL R.",jhun_rosedtc@yahoo.com,jhun_rosedtc@yahoo.com,,1,1,2,,,PASSED,Excellent,SDTLPT-24-051372,E
6,05-1712-23-PFSS-I,5,JB LEGAZPI MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"G/F UNITED INSTITUTE BLDG., BRGY. SAGPON, RIZAL ST.,DARAGA CITY, ALBAY",DARAGA/ALBAY,0917-127-5252,"BINALINGBING, JOEL B.","jblegazpi@gmail,com","jblegazpi@gmail,com",,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-051373,HS
6,05-0689-24-PIBS-R,5,SACRED HEART CLINIC LEGAZPI CITY INC.,"114 PE•ARADA ST. BRGY. ORO SITE, LEGAZPI CITY, ALBAY",LEGAZPI/ALBAY,09687986405/ 201-8513,"PLAZA, TERESITA S.",sacredheartcliniclegazpi@yahoo.com,sacredheartcliniclegazpi@yahoo.com,,3,1,4,,,PASSED,Highly Satisfactory,SDTLPT-24-051374,HS
6,05-0678-24-PIBS-R,5,ABONAL DIAGNOSTIC LABORATORY,"ARCANGEL BLDG., UNIT 2 BAGASBAS RD., BRGY. VI, DAET CITY",DAET/CAMARINES ,9669865666,"FORNOLES, HERIBERTO B.",abonaldxlab@gmail.com,abonaldxlab@gmail.com,,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-24-051375,HS
6,05-1670-24-PFSS-R,5,GIMAIR DRUG TESTING LABORATORY,"197 BAGASBAS RD., BRGY. 6, DAET CITY, CAMARINES NORTE",DAET/CAMARINES NORTE,0905-426-9841/0906-485-0138,"GIMPAYA, ANDY V.",giancarlotarroyo5@gmail.com,giancarlotarroyo5@gmail.com,,1,1,2,,,PASSED,Excellent,SDTLPT-24-051376,E
6,05-1761-24-PIBS-R,5,FRYDT DIAGNOSTIC LABORATORY,"SAN JUAN AVENUE STREET SOUTH CENTRO, SIPOCOT, CAMARINES SUR",SIPOCOT/CAMARINES SUR,0917-701-6524,"IBARRIENTOS, RAYMUNDO B.",frydtlaboratory@gmail.com,frydtlaboratory@gmail.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-051377,A
6,05-XXXX-XX-XXXX-X,5,PONAYO MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"J. LUKBAN CORNER TAFT STREET, BRGY III, DAET CITY, CAMARINES SUR",DAET/CAMARINES SUR,0908-888-3882,"PONAYO, EVELYN S.",eleanor_ponayo@yahoo.com,eleanor_ponayo@yahoo.com,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-051378,HS
6,05-XXXX-XX-XXXX-X,5,BICOL DRUG TESTING & NEURO PSYCHIATRIC LABORATORY,"31 CAPT. F. AQUENDE DRIVE, OLD ALBAY,, BRGY. 7, LEGAZPI CITY",LEGAZPI/ALBAY,09162827909; 0522010593,"RA•OLA, MADELINE DL",bicoldrug@yahoo.com,bicoldrug@yahoo.com,,0,1,1,,,PASSED,Excellent,SDTLPT-24-051379,E
6,05-XXXX-XX-XXXX-X,5,BICOL REGION GENERAL HOSPITAL AND GERISATRIC MEDICAL CENTER,"SAN PEDRO, CABUSAO, CAMARINES SUR",CABUSAO/CAMARINES SUR,09187161853/ 09120471985,"IBARRIENTOS, RAYMUNDO B.",brghgmclab@gmail.com,brghgmclab@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-051380,HS
6,05-1528-24-PIBS-R,5,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC.","RUIVIVAR ST. TAYNI, TABACO CITY, ALBAY",TABACO CITY/ALBAY,9663951009,"BERCES, MARK ADVENTURE C.",dadcmhidtl2023@gmail.com,dadcmhidtl2023@gmail.com,,2,2,4,,,PASSED,Acceptable,SDTLPT-24-051381,A
7,06-XXXX-XX-XXXX-X,6,FRONTHUB MEDILAB AND CLINICS ,"2/F R&T BLDG., COR. SIMEON AGUILAR & COMMONWEALTH STS., PASSI CITY, ILOILO ",PASSI/ILOILO,09173159367/09063353994/ 033-3116344,"ABELLO, STEPHANIE  A.",fronthublaboratory@gmail.com,fronthublaboratory@gmail.com,,2,0,2,,,PASSED,Excellent,SDTLPT-24-061382,E
7,06-1511-23-PIBS-R,6,QUIKLAB DIAGNOSTICS INC. ,"J.C. ZULUETA STREET POB SOUTH, OTON CITY, ILOILO",OTON/ILOILO,9171881046/ (033) 3370504,"SALAZAR,  MA IRIS  V. ",quiklabdiagnostics@gmail.com,quiklabdiagnostics@gmail.com,,3,3,6,,,PASSED,Acceptable,SDTLPT-24-061383,A
7,06-XXXX-XX-XXXX-X,6,CENTRI CLINICAL LABORATORY,"1ST STREET, SAN MIGUEL, JORDAN CITY, GUIMARAS",JORDAN/GUIMARAS,09982830047; 025812190; 09176213088,"SOMBONG, ANNA VICTORIA J. ",bluecastle_16@yahoo.com,bluecastle_16@yahoo.com,,3,2,5,,,PASSED,Highly Satisfactory,SDTLPT-24-061384,HS
7,06-1629-24-PFSS-R,6,CTG NCR DRUG TESTING CENTER,"2/F, RM 203 CAPERNAUM BLDG. #18 LACSON ST., BACOLOD CITY",BACOLOD/NEGROS ORIENTAL,09303540877/ 467-5283,"MONTES, LENI G.",lenimontes@yahoo.com / ctgncrdtc2001@gmail.com,lenimontes@yahoo.com / ctgncrdtc2001@gmail.com,,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-061385,HS
7,06-XXXX-XX-XXXX-X,6,CAMP PERALTA STATION HOSPITAL,"CAMP GEN MACARIO, B. PERALTA JR. 3ID, PHIL ARMY, JAENA NORTE, JAMINDAN CITY,CAPIZ",JAMINDAN/CAPIZ,9157321410,"DURAN, ELLEN JOY F.",cpsh3idpalab@gmail.com,cpsh3idpalab@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-061386,HS
7,06-1137-24-PIBS-R,6,"SOUTH BACOLOD GENERAL HOSPITAL AND MEDICAL CENTER, INC.","ARANETA HIGHWAY, PAHANOCOY, BACOLOD CITY, NEGROS OCCIDENTAL","BACOLOD CITY, NEGROS OCCIDENTAL",09176523933/ (034) 7042911/ 09189306221,"FERRARIS, HANS FRANCIS D.",laboratory.sbgh@gmail.com,laboratory.sbgh@gmail.com,,0,0,0,,,PASSED,Excellent,SDTLPT-24-061387,E
7,06-0283-24-PFSS-I,6,TJMC MEDICAL AND DIAGNOSTIC CENTER,"ZONE 4, BALABAG PLAZA, BRGY. BALABAG, MALAY, AKLAN",MALAY/AKLAN,0969-243-5856,"BAUSA, DIWATA GRACE F.",tjmcdrugtest@gmail.com,tjmcdrugtest@gmail.com,,3,1,4,,,PASSED,Highly Satisfactory,SDTLPT-24-061388,HS
7,06-0903-24-PIBS-R,6,SAINT JUDE MEDICAL AND CLINICAL LABORATORY,"GONZAGA ST., BRGY.1, VICTORIAS CITY, NEGROS OCCIDENTAL ",VICTORIAS/NEGROS OCCIDENTAL,0917-623-5344,"MONTES, LENI F.",stjudevictorias@yahoo.com,stjudevictorias@yahoo.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-061389,A
7,06-0761-24-PIBS-R,6,Q DIAGNOSTIC CENTER,"LKC BLDG CORNER, LOCSIN-BURGOS STS., BRGY., 11, BACOLOD CITY, NEGROS OCCIDENTAL",BACOLOD/NEGROS ORIENTAL,09610441389; 0344416723; 09189306221,"FERRARIS, HANS FRANCIS D",qmadiagnosticcenter@gmail.com,qmadiagnosticcenter@gmail.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-061390,A
7,06-1033-24-PIBS-R,6,HEALTHSCREEN CLINICAL LABORATORY,"LUNA ST. BRGY. BANTUD LAPAZ, ILOILO CITY (FRONTING WESTERN INSTITUTE OF TECHNOLOGY)","LAPAZ, ILOILO CITY",0917-145-5271,"LIBANAN, LYSA LYNN U.",healthscreenclin.lab@yahoo.com,healthscreenclin.lab@yahoo.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-061391,HS
7,06-XXXX-XX-XXXX-X,6,METRO BACOLOD HOSPITAL AND MEDICAL CENTER,"BURGOS EXTENSION, CAMINGAWAN, BRGY. ESTEFANIA, BACOLOD CITY, NEGROS OCCIDENTAL",BACOLOD/NEGROS ORIENTAL,0938-089-1258/ 0918-901-2302,"VILLANUEVA, WALTER DL",mbhmclaboratory23@gmail.com,mbhmclaboratory23@gmail.com,,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-061392,HS
7,06-XXXX-XX-XXXX-X,6,PRIMEVIEW MEDICAL SPECIALIST AND IMAGING CENTER,"SIMEON AGUILAR ST., PASSI CITY, ILOILO (ORANGE BUILDING BESIDE ANDOKS)",PASSI/ILOILO,0991-523-3258/ 0917-302-8468,"SIRA, MA. BEMERLY J.",primeviewpassi@yahoo.com,primeviewpassi@yahoo.com,,0,2,2,,,PASSED,Excellent,SDTLPT-24-061393,E
7,06-0896-24-PFSS-R,6,ACM MEDICAL AND LABORATORY SERVICES,"#8L VS ONG&SONS BLDG., ARANETA ST., BRGY. POBLACION, BAGO CITY, NEGROS OCCIDENTAL (NEAR GRACE PHARMACY BAGO MARKET)",BAGO/NEGROS OCCIDENTAL,0956-138-3264,"BUYCO, CHARLES MICHAEL A.",acmdl2019@gmail.com,acmdl2019@gmail.com,,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-061394,HS
7,06-XXXX-XX-XXXX-X,6,PRIMEVIEW MEDICAL SPECIALIST AND IMAGING CENTER,"Q. ABETO STREET, MANUDRRIAO, ILOILO CITY"," MANUDRRIAO, ILOILO CITY",0917-505-0560/ 0917-302-8468,"SIRA, MA. BEMERLY J.",primeview_iloilo@yahoo.com.ph,primeview_iloilo@yahoo.com.ph,,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-24-061395,HS
7,06-1550-24-PIBS-R,6,QUBE DIAGNOSTIC LABORATORY ,"124 LOCSIN, BROCE STREET BARANGAY 2, SAN CARLOS CITY, NEGROS OCCIDENTAL",SAN CARLOS/NEGROS OCCIDENTAL,0917-832-5281/ 0956-590-6946,"GADINGAN, DONALDSON  M.",qubediagnosticlab@gmail.com ,qubediagnosticlab@gmail.com ,,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-061396,HS
7,06-1733-24-PIBS-R,6,MEDICUS DIAGNOSTIC CENTER AND MEDICAL CLINICS,"ZULUETA AVENUE, CORNER NONATO EXTENSION, BAYBAY NORTE, MIAGAO CITY, ILOILO",MIAGAO/ILOILO,0995-063-1561,"ZULUETA, ANNA VICTORIA J.",4+1medicusmiagao@gmail.com,4+1medicusmiagao@gmail.com,,1,0,1,,,PASSED,Excellent,SDTLPT-24-061397,E
7,06-XXXX-XX-XXXX-X,6,BLOOD CHECK CLINICAL LABORATORY AND SERVICES,"ESPINO BLDG., GONZAGA ST. CORNER, KABALAWAN ROAD, POBLACION II, SAGAY CITY, NEGROS OCCIDENTAL",SAGAY/NEGROS OCCIDENTAL,0920-503-9485/ 0917-310-6862,"MONTES, LENI G.",blood.check2@gmail.com,blood.check2@gmail.com,,4,2,6,,,PASSED,Acceptable,SDTLPT-24-061398,A
7,06-1651-24-PIBS-R,6,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF AKLAN,"3RD FLOOR, MMG-AKLAN SPECIALTY CLINICS, SAN LORENZO RUIZ DRIVE, TOTINO REYES ST., KALIBO CITY, AKLAN",KALIBO/AKLAN,0985-50-3387,"FLORES, CHARMAINE T",rennierrelojas43@gmail.com,rennierrelojas43@gmail.com,,5,0,5,,,PASSED,Highly Satisfactory,SDTLPT-24-061399,HS
