NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
4,4A-0524-22-PIBS-R,4A,ST. IGNATIUS DE LOYOLA HEALTH CARE SERVICES,"81 JOAQUINA BLDG. A. BONIFACIO ST., STO. DOMINGO, CAINTA CITY, RIZAL",RIZAL,9085067706,"MA. LOURDES A. TILBE,MD",stignatiuscainta@yahoo.com,stignatiuscainta@yahoo.com,5148466,0,1,1,,,PASSED,Excellent,SDTLPT-23-04A1248,E
4,4A-0516-22-PIBS-R,4A,"SAN ANTONIO MEDICAL CENTER OF LIPA, INC.","#2 C.M. RECTO AVENUE, BRGY. 9A LANDMARK: NEAR SAN SEBASTIAN CATHEDRAL(IN FRONT OF YAMAHA), LIPA CITY",BATANGAS,9272798353,"NINA NATALIA L. BAUTISTA,MD",schistosomajaponicum31@yahoo.com,schistosomajaponicum31@yahoo.com,574853,1,1,2,,,PASSED,Excellent,SDTLPT-23-04A1249,E
4,4A-0478-22-PIBS-R,4A,MULTILAB DIAGNOSTIC AND HEALTH SERVICES,"#52 TRECE-INDANG ROAD, LUCIANO (BITANGAN) HI-WAY, TRECE MARTIRES CITY",CAVITE,9175050084,"RAYMUNDO F. FELICIANO,MD",multilab2013diagnostic@yahoo.com.ph,multilab2013diagnostic@yahoo.com.ph,5148238,3,3,6,,,PASSED,Acceptable,SDTLPT-23-04A1250,A
4,4A-1304-21-PIBS-R,4A,DCEPS MEDICAL SERVICES CO.,"A. SORIANO HI-WAY, AMAYA I, TANZA CITY, CAVITE",CAVITE,9951596849,"DOREEN L. DOTOLLO,MD",dceps.medical.services@gmail.com,dceps.medical.services@gmail.com,5148099,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1251,HS
4,4A-1155-22-PIBS-R,4A,AVALON DIAGNOSTIC CENTER,"BLOCK 3, LOT 20, CAMIA ST., VENICE HOMES SUBD., BRGY. SAN ANDRES, CAINTA CITY",RIZAL,9293174162,"ALEXANDER B. DIAZ,MD",avalondiagnosticcenter12@gmail.com,avalondiagnosticcenter12@gmail.com,5148669,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1252,HS
4,4A-0493-22-PIBS-R,4A,"PAGSANJAN MEDICAL CLINIC, INC.","NATIONAL HIGHWAY, SAMPALOC, PAGSANJAN CITY, LAGUNA",LAGUNA,9171063020,"PAULO ENRICO P. BELEN,MD",pmclaboratory01@gmail.com,pmclaboratory01@gmail.com,5149351,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1253,HS
4,4A-1457-22-PIBS-R,4A,LAGUNA DIAGNOSTIC CENTER,"3999 QUEZON AVENUE, STO ANGEL SUR, STA. CRUZ CITY, LAGUNA",LAGUNA,09760280527/(049) 501 0675,"ARISTOTLE PETER T. LEE,MD",ldcsc21@yahoo.com,ldcsc21@yahoo.com,5146654,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1254,HS
4,4A-0527-22-PFSS-R,4A,ST. MICHAEL'S MEDICAL CLINIC & DIAGNOSTIC CENTER,"2ND. FLR. ATDRMAM BLDG. BRGY. UNO, CROSSING, CALAMBA CITY, LAGUNA",LAGUNA,09053726829/(049) 545-0871,"BU C. CASTRO,MD",smmc_calamba@yahoo.com,smmc_calamba@yahoo.com,5149004,0,2,2,,,PASSED,Excellent,SDTLPT-23-04A1255,E
4,4A-0477-22-PIBS-R,4A,MQ DIAGNOSTIC CENTER,"Q PLAZA COMM. CENTER, FELIX AVE., COR. MARCOS HWY., SAN ISIDRO, CAINTA CITY",RIZAL,9266261085,"ANGELIE ERISTELA L. OROPILLA,MD",mq.diagnostics@gmail.com,mq.diagnostics@gmail.com,5149428,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1256,HS
4,4A-0413-22-PIBS-R,4A,HEALTHWEALTH MEDICAL SPECIALIST CO.,"G/F UNIT 106, RETAIL 3 BLOG,SQUARE LANCASTER NEW CITY, ALAPAN II-B, IMUS CITY",CAVITE,9171403534,"DOREEN L. DOTOLLO,MD",Healthwealthmedical@gmail.com,Healthwealthmedical@gmail.com,5149421,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1257,HS
4,4A-0433-22-PFSS-R,4A,JDJ DRUG TESTING CENTER,"B-8 C29 AMAPOLA ST. ANTIPOLO HILLS SUBD. BRGY. SAN LUIS, ANTIPOLO CITY",RIZAL,9232700618,"MAXIMO B. AXIBAL JR.,MD",jdjdrugtestingcenter@yahoo.com.ph,jdjdrugtestingcenter@yahoo.com.ph,5149368,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1258,HS
4,4A-0354-22-PFSS-R,4A,ACCUPROBE DRUG TESTING CENTER,"UNIT 20, 2ND FLR AGUIRRE BLDG. 19 GARCIA ST. BRGY. NUEVA, SAN PEDRO CITY",LAGUNA,9199131604,"JAIME A. BARRON,MD",accuprobedtc@gmail.com,accuprobedtc@gmail.com,5149025,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1259,HS
4,4A-0717-19-PIBS-R,4A,MEDICAL CENTER WESTERN BATANGAS,"NATIONAL HIGHWAY, BRGY. LANATAN, BALAYAN CITY, BATANGAS",BATANGAS,9175516796,"HAIDE C. DALAWAMPU-LOYOLA,MD",mcwb.laboratory@yahoo.com,mcwb.laboratory@yahoo.com,5149275,2,5,7,,,PASSED,Acceptable,SDTLPT-23-04A1260,A
4,4A-0364-22-PIBS-R,4A,BIO-AID DIAGNOSTIC CENTER,"2/F-LABORATORY DEPT., BLOCK 1 LOT 4, FATIMA 1, DBB, DASMARI„AS CITY",CAVITE,9176333238,"CHARLENE G. FABELLA-NARCISO,MD",bioaid.ccnhealthcare@gmail.com,bioaid.ccnhealthcare@gmail.com,5149555,3,3,6,,,PASSED,Acceptable,SDTLPT-23-04A1261,A
4,4A-0526-22-PIBS-R,4A,ST. JOHN OF THE CROSS LABORATORY CLINIC,"252 GEN. LUNA ST. GUITNANGBAYAN II, SAN MATEO CITY, RIZAL",RIZAL,8463-9754,"ANNALIZA T. LIM,MD",sjc.labclinic@gmail.com,sjc.labclinic@gmail.com,5149504,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1262,HS
4,4A-0321-22-PIBS-R,4A,PROVEN CARE DIAG. LAB. AND MEDICAL CLINIC,"3RD FLOOR FAUSTINO BUILDING 149 DON BOSCO ST., MAYAPA, CALAMBA CITY",LAGUNA,09692051892/(049) 544 4862,"MARY ANN O. CABRERA,MD",provencare_diagnostic@yahoo.com.ph,provencare_diagnostic@yahoo.com.ph,5149503,5,2,7,,,PASSED,Acceptable,SDTLPT-23-04A1263,A
4,4A-0481-22-PIBS-R,4A,NCLABS DIAGNOSTIC LABORATORY AND MEDICAL CLINIC,"3RD FLOOR F. ILANO BLDG. 117 NUENO AVE. POBLACION 4D, IMUS CITY, CAVITE",CAVITE,09279242941/09175821757,"DEXTER A. LEDESMA,MD",nclabsnuenoclinicallaboratory@gmail.com,nclabsnuenoclinicallaboratory@gmail.com,5149399,2,0,2,,,PASSED,Excellent,SDTLPT-23-04A1264,E
4,4A-0871-22-PIBS-R,4A,WELLPOINT MEDICAL CLINIC AND DIAGNOSTIC CENTER INC.,"LGF CARPARK BLDG., UNIT  CPO52 & CPO56 A, GOVERNOR'S DRIVE, BRGY. SAMPALOC 1, DASMARI„AS CITY",CAVITE,9605170612,"JOCELYN MYRA R. CAJA,MD",wellpointdasmarinas@yahoo.com,wellpointdasmarinas@yahoo.com,5149478,1,5,6,,,PASSED,Acceptable,SDTLPT-23-04A1265,A
4,4A-1555-22-PIBS-R,4A,QUALIMED HEALTH NETWORK-STA. ROSA,"WEST NATURE AVENUE, NUVALI NORTH, BRGY. STO. DOMINGO, STA. ROSA CITY",LAGUNA,09152257846/09209128057,"ANDREW D. DIMACALI,MD",laboratory.str@gmail.com,laboratory.str@gmail.com,5149459,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1266,HS
4,4A-0346-22-PIBS-R,4A,SAINT PATRICK'S HOSPITAL MEDICAL CENTER,"LOPEZ JAENA ST., (NEAR PLAZA MABINI), BATANGAS CITY, BATANGAS",BATANGAS,9165862269,"ABEGAYLE MACHELLE P. CHUA,MD",sphdtl@yahoo.com,sphdtl@yahoo.com,5150030,2,0,2,,,PASSED,Excellent,SDTLPT-23-04A1267,E
4,4A-1586-22-GIBS-R,4A,ARESCOM INFIRMARY,"CAMP RIEGO DE DIOS, PARADAHAN I, TANZA CITY, CAVITE",CAVITE,09168757940/09665374693,"MA. LINDA E. OROPESA,MD",arescom_medicaldispensary@yahoo.com,arescom_medicaldispensary@yahoo.com,5150014,1,1,2,,,PASSED,Excellent,SDTLPT-23-04A1268,E
4,4A-0897-22-PFSS-R,4A,SSMC SATELLITE HOSPITAL,"LINARES ST., GATEWAY BUSINESS PARK, BRGY. JAVALERA, GENERAL TRIAS CITY",CAVITE,9051872858,"IFTIZAR N. HARON,MD",labssmcgateway@gmail.com,labssmcgateway@gmail.com,5149653,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1269,HS
4,4A-0355-22-PIBS-R,4A,ACCUREMED DIAGNOSTIC CLINIC AND LABORATORY,"BLOCK 34 LOT 12, NARRA, SILANG CITY, CAVITE",CAVITE,09424589574(046) 433-9980,"AZEUS O. SILVA,MD",accuremeddiagnostic@gmail.com,accuremeddiagnostic@gmail.com,5149561,0,0,0,,,PASSED,Excellent,SDTLPT-23-04A1270,E
4,4A-0872-22-PIBS-R,4A,FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP.,"KM. 23 SUMULONG HIGHWAY BARANGAY, STA. CRUZ, ANTIPOLO CITY, RIZAL",RIZAL,9156994285,"HERBERT G. PASCUAL, MD",laboratoryant@fumc.fatima.edu.ph,laboratoryant@fumc.fatima.edu.ph,5149490,2,0,2,,,PASSED,Excellent,SDTLPT-23-04A1271,E
4,4A-0381-22-PIBS-R,4A,CROSS DRUG TESTING CENTER,"2ND FLOOR CRDM BLDG. CONGRESSIONAL RD., BRGY. GAVINO, MADERAN, GEN. MARIANO ALVAREZ CITY",CAVITE,09667002802/09178866591,"ANNA LIZA L. LEGACION,MD",crossdrugtesting@yahoo.com,crossdrugtesting@yahoo.com,5149680,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1272,HS
4,4A-0352-22-PFSS-R,4A,ABM LABORATORY AND DRUG TEST,"1ST FLOOR ARC PLACE BLDG. #2 SUMULONG DOLORES, TAYTAY CITY, RIZAL",RIZAL,9983254083,"JOHANNA RUBY D. GASCON,MD",donabelmanalo@gmail.com,donabelmanalo@gmail.com,5149241,2,0,2,,,PASSED,Excellent,SDTLPT-23-04A1273,E
4,4A-0374-22-PIBS-R,4A,"CENTER FOR HEALTH SERVICES (CHSI), INC.","B31A L4C BROOKSIDE LANE SAN FRANCISCO, GENERAL  TRIAS CITY, CAVITE",CAVITE,9778550572,"CARLO CHESTER FLOYD L. GO,MD",chsiclinic.cavite@gmail.com,chsiclinic.cavite@gmail.com,5150057,2,5,7,,,PASSED,Acceptable,SDTLPT-23-04A1274,A
4,4A-0502-22-PIBS-R,4A,PMP DIAGNOSTIC CENTER,"#1241 A-1 NATIONAL HIGHWAY, BRGY. DILA, SANTA ROSA CITY, LAGUNA",LAGUNA,9759155091,"RONALD D. CABUDOY,MD",labdeptstarosa@yahoo.com,labdeptstarosa@yahoo.com,5150044,0,1,1,,,PASSED,Excellent,SDTLPT-23-04A1275,E
4,4A-0373-22-GIBS-R,4A,CAVITE NAVAL HOSPITAL DRUG TESTING LABORATORY,"PASCUAL LEDESMA NAVAL STATION, FORT SAN FELIPE, CAVITE CITY",CAVITE,9178482980,"WILFREDO F. SEVILLA,MD",cnhlab.dt@yahoo.com,cnhlab.dt@yahoo.com,5149920,2,4,6,,,PASSED,Acceptable,SDTLPT-23-04A1276,A
4,4A-0425-22-PIBS-R,4A,IMMANUEL DIAGNOSTIC AND DRUG TESTING LABORATORY,"JP. LAUREL ST., DAANG KAWAD BRGY XI, NASUGBU CITY, BATANGAS",BATANGAS,9171228595,"MARITESS TERESITA M. TORIO,MD",immanueldiagnostics@gmail.com,immanueldiagnostics@gmail.com,5149240,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1277,HS
4,4A-1406-22-PIBS-R,4A,"SHECHEM LABORATORY AND POLYMEDICAL CENTER, INC.","2F ISA. INA. IRA BLDG. J.P LAUREL ST. COR. C. ALVAREZ ST., BRGY 3, NASUGBU CITY",BATANGAS,9162650295,"MEMARIBEL P. MARTINEZ,MD",shechemlab.2016@yahoo.com,shechemlab.2016@yahoo.com,5149242,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1278,HS
4,4A-0454-22-PIBS-R,4A,M.V MASANGKAY X-RAY & LABORATORY CLINIC,"174 GENERAL MALVAR AVENUE, POBLACION III, SANTO TOMAS CITY, BATANGAS",BATANGAS,9338134891,"AZEUS O. SILVA,MD",m.vmasangkayclinic@gmail.com,m.vmasangkayclinic@gmail.com,5150709,2,4,6,,,PASSED,Acceptable,SDTLPT-23-04A1279,A
4,4A-0414-22-PIBS-R,4A,"HMICARE, INC.","9179 EMILIO AGUINALDO HIGHWAY, SAMPALOC I, DASMARI„AS CITY, CAVITE",CAVITE,9172777941,"FELIPE S. TEMPLO,MD",emy.borja@hmi.com.ph,emy.borja@hmi.com.ph,5150435,2,5,7,,,PASSED,Acceptable,SDTLPT-23-04A1280,A
4,4A-0371-22-PIBS-R,4A,CALAMBA MEDICAL CENTER DRUG TESTING LABORATORY,"CROSSING, BRGY. REAL, CALAMBA CITY, LAGUNA",LAGUNA,9326691382,"JENNIFER B. TORRES,MD",cmclaboratory01@gmail.com,cmclaboratory01@gmail.com,5150703,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1281,HS
4,4A-0323-22-PFSS-R,4A,"PUREHEALTH DIAGNOSTIC CENTER, INC.","2ND FR. GLO'S BLDG. B4L4 VILLA MARIA SUBD. GSIS ROAD MOLINO 3, BACOOR CITY",CAVITE,99951133470,"MINNIE JANE A. PINEDA,MD",purehealthdiagnostic48@yahoo.com,purehealthdiagnostic48@yahoo.com,5150123,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1282,HS
4,4A-0895-22-PFSS-R,4A,"PUREHEALTH DIAGNOSTIC CENTER, INC.","B1 L17, STERLING MILE, BRGY. SALAWAG, DASMARI„AS CITY, CAVITE",CAVITE,9954843798,"MINNIE JANE A. PINEDA,MD",purehealthsalawag@yahoo.com,purehealthsalawag@yahoo.com,5150122,0,2,2,,,PASSED,Excellent,SDTLPT-23-04A1283,E
4,4A-0428-21-PFIBS-R,4A,SSMC HEALTH INC.,"2ND FR., ANDICO BLDG., GEN. TRIAS DRIVE, TEJEROS CONVENTION, ROSARIO CITY",CAVITE,9352981574,"IFTIZAR N. HARON,MD",hrtnvrlies@yahoo.com,hrtnvrlies@yahoo.com,5150119,1,5,6,,,PASSED,Acceptable,SDTLPT-23-04A1284,A
4,4A-0360-22-PFSS-R,4A,BATANGAS CLINICAL LABORATORY,"32 RAMOS BLDG., D. SILANG ST. BRGY. 19, BATANGAS CITY, BATANGAS",BATANGAS,09175716785/09189228133,"CELSO S. RAMOS,MD",bats_clinicalab@yahoo.com,bats_clinicalab@yahoo.com,5150092,2,0,2,,,PASSED,Excellent,SDTLPT-23-04A1285,E
4,4A-0442-22-PIBS-R,4A,LAGUNA HOLY FAMILY HOSPITAL INC.,"#1824 J. DE LEON ST. BRGY. PAGSAWITAN, STA. CRUZ CITY, LAGUNA",LAGUNA,09159421755/09296662442,"CELSO S. RAMOS,MD",lnfhlaboratory@gmail.com,lnfhlaboratory@gmail.com,5150081,1,0,1,,,PASSED,Excellent,SDTLPT-23-04A1286,E
4,4A-0382-22-PIBS-R,4A,CYGNETMED HEALTH SYSTEM,"UNIT 1 BERON  TRI CENTER NATIONAL HIGHWAY BRGY TAGAPO, SANTA ROSA CITY",LAGUNA,9328512134,"FREDERICK R. LLANERA,MD",drugtestingdept.chs@gmail.com,drugtestingdept.chs@gmail.com,5149995,4,2,6,,,PASSED,Acceptable,SDTLPT-23-04A1287,A
4,4A-1559-22-PIBS-R,4A,UPH-DR. JOSE G. TAMAYO MEDICAL CENTER,"NATIONAL HIGHWAY, STO. NINO, BI„AN CITY, LAGUNA",LAGUNA,09666218169/09617718148,"ALEXANDER C. FLORENTINO,MD",perpslab.07@gmail.com,perpslab.07@gmail.com,5149988,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1288,HS
4,4A-0446-22-PFSS-R,4A,"LAGUNA INDUSTRIAL HEALTH CLINIC, INC.-PACIANO RIZAL CALAMBA BRANCH","LIHCI BLDG NATIONAL ROAD, BRGY. PACIANO RIZAL, CALAMBA CITY, LAGUNA",CAVITE,9760796509,"LEOVIC C. DALMACIO,MD",LAGIND900@yahoo.com,LAGIND900@yahoo.com,5150914,2,4,6,,,PASSED,Acceptable,SDTLPT-23-04A1289,A
4,4A-0304-22-PIBS-R,4A,GLOBALIFE MEDICAL LABORATORY & LABORATORY,"9012 JASMIN ST. DE ROMAN SUBD. DAANG AMAYA, TANZA CITY, CAVITE",CAVITE,9153483286,"FLORECITA LUDIVINA T. SOLIS,MD",globalife_medlab@yahoo.com.ph,globalife_medlab@yahoo.com.ph,5150886,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1290,HS
4,4A-1547-22-PIBS-R,4A,QMMG DIAGNOSTIC CENTER CLINICAL LABORATORY,"MEDICAL PLAZA I, 13 QUEZON AVENUE, BRGY. 1, LUCENA CITY",QUEZON ,09082934763/09214369166,"RAYMUNDO C. SUPENA,MD",mmgdiagnosticlaboratory@yahoo.com,mmgdiagnosticlaboratory@yahoo.com,5150730,4,4,8,,,PASSED,Acceptable,SDTLPT-23-04A1291,A
4,4A-1178-22-PIBS-R,4A,SAN PABLO COLLEGES MEDICAL CENTER,"GROUND FR. CENTRAL BLDG., MAHARLIKA HWY., BRGY. SAN RAFAEL, SAN PABLO CITY",LAGUNA,09672975654/09991635696,"ROSELLA L. MONTANO,MD",spcmc.laboratory@gmail.com,spcmc.laboratory@gmail.com,5150696,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1292,HS
4,4A-0533-22-PIBS-R,4A,THERAMEDICA HEALTH SYSTEMS INC,"B2 L5 BGRY. BANABA, GOV. DRIVE, BULIHAN, SILANG CITY, CAVITE",CAVITE,9610372938,"ROMIL M. AGUIRRE,MD",thera99@yahoo.com,thera99@yahoo.com,5150801,2,5,7,,,PASSED,Acceptable,SDTLPT-23-04A1293,A
4,4A-0329-22-PFSS-R,4A,SARREAL DRUG TESTING CENTER,"188 TOCLONG 2B, IMUS CITY,CAVITE",CAVITE,9292800408,"MONINA C. MONTENEGRO,MD",sarreal_dtc@yahoo.com,sarreal_dtc@yahoo.com,5150685,3,4,7,,,PASSED,Acceptable,SDTLPT-23-04A1294,A
4,4A-0301-22-PFSS-R,4A,BLOODCARE MEDICAL LABORATORY,"2F CONISTRA BLDG., B1 L13 A. MABINI ST., BURGOS RODRIGUEZ CITY, RIZAL",RIZAL,9205584387,"JEFFERSON B. MENDOZA,MD",bloodcare_lab@yahoo.com,bloodcare_lab@yahoo.com,5150889,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1295,HS
4,4A-0443-22-PFSS-R,4A,"LAGUNA INDUSTRIAL HEALTH CLINIC, INC. 
-PULONG STA. CRUZ BRANCH","MERCADO VILLAGE, BRGY. PULONG STA. CRUZ, SANTA ROSA CITY, LAGUNA",LAGUNA,9171741227,"LEOVIC C. DALMACIO,MD",leslieannvonia@gmail.com,leslieannvonia@gmail.com,5150915,1,0,1,,,PASSED,Excellent,SDTLPT-23-04A1296,E
4,4A-1699-22-PFSS-I,4A,GREENGATE MEDICAL AND DIAGNOSTIC CLINIC,"BLOCK 12 LOT 38 PHASE 3, GREENGATE HOMES, BRGY. MALAGASANG II-A, IMUS CITY",CAVITE,09152167028/09278856722,"DEXTER A. LEDESMA,MD",greengatemdc20@yahoo.com,greengatemdc20@yahoo.com,5142812,6,1,7,,,PASSED,Acceptable,SDTLPT-23-04A1297,A
4,4A-0365-22-PIBS-R,4A,CABUYAO MEDICAL CLINIC & PHARMACY,"#083 LIMCAOCO SUBD., BARANGAY 3, CABUYAO CITY, LAGUNA",LAGUNA,9325640648,"ROGELDA G. BONGAT,MD",cabuyao_medicallab@yahoo.com,cabuyao_medicallab@yahoo.com,5143901,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1298,HS
4,4A-1558-22-PIBS-R,4A,E.R. SAN JUAN CLINICAL LABORATORY,"64 RIZAL AVENUE, SAN ISIDRO, TATAY CITY, RIZAL",RIZAL,9338143559,"PAULO ANTONIO E. CLEMENTE,MD",sjlab87@yaahoo.com,sjlab87@yaahoo.com,5145070,0,0,0,,,PASSED,Excellent,SDTLPT-23-04A1299,E
4,4A-1681-22-PIBS-I,4A,NONATO MULTI-SPECIALTY CLINIC AND DIAGNOSTIC CENTER,"TRECE- INDANG RD., BRGY. LUCIANO, TRECE MARTIRES CITY",CAVITE,09367694586/046 4192839,"FLORECITA LUDIVINA T. SOLIS,MD",nonato_lab@yahoo.com,nonato_lab@yahoo.com,5144526,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1300,HS
4,4A-1455-22-PIBS-R,4A,LAGUNA DIAGNOSTIC CENTER & MULTISPECIALTY CLINIC,"NATIONAL HIGHWAY BRGY.1 (POB) CROSSING, CALAMBA CITY LAGUNA",LAGUNA,545-7206,"ANGELIE ERISTELA L. OROPILLA,MD",ldc_diagnostic@yahoo.com,ldc_diagnostic@yahoo.com,5146657,3,5,8,,,PASSED,Acceptable,SDTLPT-23-04A1301,A
4,4A-0116-19-PIBS-R,4A,"LDC DIAGNOSTIC AND MULTISPECIALTY CLINIC, INC",B&G BLDG S. CASTILLO ST. TANAUAN CITY BATANGAS,BATANGAS,9171624181,"EMAR C. CUSTODIO,MD",ldctanauan@gmail.com,ldctanauan@gmail.com,5146655,2,4,6,,,PASSED,Acceptable,SDTLPT-23-04A1302,A
4,4A-0896-22-PIBS-R,4A,AVENTUS MEDICAL CARE INC,"2/F CARVAJAL BUILDING 2 NATIONAL HIGHWAY BALIBAGO, STA. ROSA CITY",LAGUNA,09267460717/ 09051401842,"ARTURO JR. C. LOPEZ,MD",laboratory.starosa@aventusmedical.com.ph,laboratory.starosa@aventusmedical.com.ph,5146350,1,5,6,,,PASSED,Acceptable,SDTLPT-23-04A1303,A
4,4A-0344-22-PIBS-R,4A,AVENTUS MEDICAL CARE INC. CALAMBA,"MARCHI SQ. NATIONAL HIGH WAY PACIANO RIZAL, CALAMBA CITY, LAGUNA ",LAGUNA,09661491110/ 0495081806,"ARTURO JR. C. LOPEZ,MD",laboratory.calamba@aventusmedical.com.ph,laboratory.calamba@aventusmedical.com.ph,5141760,1,5,6,,,PASSED,Acceptable,SDTLPT-23-04A1304,A
4,4A-1405-22-PIBS-R,4A,"PETER PAUL MEDICAL CENTER OF CANDELARIA, INC","REGIDOR ST. BRGY. POBLACION, CANDELARIA, QUEZON",QUEZON ,09260037150/585-4531/09173274578,"PEDRITO Y. TAGAYUNA,MD",ppmcci_lab@yahoo.com,ppmcci_lab@yahoo.com,5147391,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1305,HS
4,4A-0312-22-PIBS-R,4A,MARY MEDIATRIX MEDICAL CENTER,"J.P. LAUREL HIGHWAY,, MATAAS NA LUPA, LIPA CITY, BATANGAS",BATANGAS,09984052175 /773-6800 LOC. 1142,"ROZANI O. NAVARRO,MD",mmmc.dtolab@gmail.com,mmmc.dtolab@gmail.com,5147476,1,5,6,,,PASSED,Acceptable,SDTLPT-23-04A1306,A
4,4A-0532-22-PIBS-R,4A,TAYTAY DOCTORS MULTISPECIALTY HOSPITAL,"6 RIZAL AVE., BRGY. SAN ISIDRO, TAYTAY, RIZAL 1920",RIZAL,09688798992/ 8539-2222/ 09209222722,"SIERRA ROMA S. HERNANDEZ,MD",tdmhlaboratory2012@gmail.com,tdmhlaboratory2012@gmail.com,5147418,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1307,HS
4,4A-0390-22-PIBS-R,4A,"FIRSTCARE MEDICAL SERVICES, INC.","130 CM DELOS REYES ST. MANGGAHAN, GENERAL TRIAS CAVITE",CAVITE,09328976468/ (046) 5200324,"MARY ANN O. CABRERA,MD",fcmed_services@yahoo.com,fcmed_services@yahoo.com,5147414,0,0,0,,,PASSED,Excellent,SDTLPT-23-04A1308,E
4,4A-0389-22-PIBS-R,4A,"FIRSTCARE MEDICAL SERVICES, INC.","UNITS 1&2 IJF BLDG. STA. LUCIA DRIVE COSTA VERDE, ROSARIO, CAVITE",CAVITE,09055679062/ (046) 440-0949/ 09328905305,"MARY ANN O. CABRERA,MD",first_care2@yahoo.com,first_care2@yahoo.com,5147413,1,1,2,,,PASSED,Excellent,SDTLPT-23-04A1309,E
4,4A-0505-22-PIBS-R,4A,PRITZ CLINICAL LABORATORY AND DRUG TESTING CENTER,"#301 SAN RAFAEL ST. BRGY. POBLACION 2, CALACA CITY, BATANGAS",BATANGAS ,09175749743/ 043-741-4143/ 09189342597,"MARITESS TERESITA M. TORIO,MD",pritzcalaca@gmail.com,pritzcalaca@gmail.com,5147935,1,5,6,,,PASSED,Acceptable,SDTLPT-23-04A1310,A
4,4A-0753-21-PFSS-R,4A,BALAYAN MEDICAL CLINIC LABORTORY SERVICES & DRUG TESTING CENTER,"TOLENTINO BLVD., BRGY 10, BALAYAN CITY, BATANGAS",BATANGAS,09758505878/ 09176204143,"MEMARIBEL P. MARTINEZ,MD",balayan_dtc@yahoo.com,balayan_dtc@yahoo.com,5147934,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1311,HS
4,4A-1543-22-PIBS-R,4A,HEALTH EXPERT CLINICAL LABORATORY,"30 E. RODRIGUEZ HI-WAY, SAN JOSE, RODRIGUEZ CITY, RIZAL",RIZAL,09972239/ 89972239,"ROMIL M. AGUIRRE,MD",healthexpertcl@yahoo.com,healthexpertcl@yahoo.com,5147628,2,0,2,,,PASSED,Excellent,SDTLPT-23-04A1312,E
4,4A- 1560-22-PIBS-R,4A,ST. FRANCES CABRINI MEDICAL CENTER INC.,"MAHARLIKA H-WAY, BARANGAY II (POB.), SANTO TOMAS CITY, BATANGAS 4234",BATANGAS,09178203748/ (043) 778-4811,"AIRA LIZA F. DE CHAVEZ,MD",dtcabrini@gmail.com,dtcabrini@gmail.com,5147549,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-04A1313,HS
4,4A-0522-22-PIBS-R,4A,ST. DOMINIC MEDICAL CENTER,"EMILIO AGUINALDO HWY., TALABA IV, BACOOR CITY, CAVITE (IN FRONT OF MCDONALD)",CAVITE,09985994203/ 09190007995,"ROLAN R. DELA ROSA,MD",anasoltes@yahoo.com,anasoltes@yahoo.com,5147250,1,1,2,,,PASSED,Excellent,SDTLPT-23-04A1314,E
